country_region_code;country_region;sub_region_1;iso_3166_2_code;place_id;date;retail_and_recreation_percent_change_from_baseline;grocery_and_pharmacy_percent_change_from_baseline;parks_percent_change_from_baseline;transit_stations_percent_change_from_baseline;workplaces_percent_change_from_baseline;residential_percent_change_from_baseline
SV;El Salvador;N/A;N/A;ChIJVwZkWaYnY48RMkiFmOsWmm8;2022-08-08;27;44;4;44;24;6
SV;El Salvador;N/A;N/A;ChIJVwZkWaYnY48RMkiFmOsWmm8;2022-08-09;28;45;8;47;24;4
SV;El Salvador;N/A;N/A;ChIJVwZkWaYnY48RMkiFmOsWmm8;2022-08-10;25;40;16;46;24;5
SV;El Salvador;N/A;N/A;ChIJVwZkWaYnY48RMkiFmOsWmm8;2022-08-11;24;37;4;42;25;5
SV;El Salvador;N/A;N/A;ChIJVwZkWaYnY48RMkiFmOsWmm8;2022-08-12;30;50;9;43;33;4
SV;El Salvador;N/A;N/A;ChIJVwZkWaYnY48RMkiFmOsWmm8;2022-08-13;34;49;6;36;33;4
SV;El Salvador;N/A;N/A;ChIJVwZkWaYnY48RMkiFmOsWmm8;2022-08-14;34;50;14;39;33;6
SV;El Salvador;N/A;N/A;ChIJVwZkWaYnY48RMkiFmOsWmm8;2022-08-15;37;56;11;49;29;7
SV;El Salvador;N/A;N/A;ChIJVwZkWaYnY48RMkiFmOsWmm8;2022-08-16;36;56;12;51;26;6
SV;El Salvador;N/A;N/A;ChIJVwZkWaYnY48RMkiFmOsWmm8;2022-08-17;34;51;22;50;27;7
SV;El Salvador;N/A;N/A;ChIJVwZkWaYnY48RMkiFmOsWmm8;2022-08-18;34;46;16;51;27;8
SV;El Salvador;N/A;N/A;ChIJVwZkWaYnY48RMkiFmOsWmm8;2022-08-19;35;51;13;48;34;6
SV;El Salvador;N/A;N/A;ChIJVwZkWaYnY48RMkiFmOsWmm8;2022-08-20;36;46;7;40;33;6
SV;El Salvador;N/A;N/A;ChIJVwZkWaYnY48RMkiFmOsWmm8;2022-08-21;34;45;12;42;33;6
SV;El Salvador;N/A;N/A;ChIJVwZkWaYnY48RMkiFmOsWmm8;2022-08-22;30;45;7;47;28;8
SV;El Salvador;N/A;N/A;ChIJVwZkWaYnY48RMkiFmOsWmm8;2022-08-23;33;50;11;53;27;7
SV;El Salvador;N/A;N/A;ChIJVwZkWaYnY48RMkiFmOsWmm8;2022-08-24;32;47;17;50;27;7
SV;El Salvador;N/A;N/A;ChIJVwZkWaYnY48RMkiFmOsWmm8;2022-08-25;35;50;14;51;28;7
SV;El Salvador;N/A;N/A;ChIJVwZkWaYnY48RMkiFmOsWmm8;2022-08-26;34;52;11;45;33;7
SV;El Salvador;N/A;N/A;ChIJVwZkWaYnY48RMkiFmOsWmm8;2022-08-27;37;51;12;46;35;5
SV;El Salvador;N/A;N/A;ChIJVwZkWaYnY48RMkiFmOsWmm8;2022-08-28;35;49;17;43;36;5
SV;El Salvador;N/A;N/A;ChIJVwZkWaYnY48RMkiFmOsWmm8;2022-08-29;31;47;7;49;30;7
SV;El Salvador;N/A;N/A;ChIJVwZkWaYnY48RMkiFmOsWmm8;2022-08-30;35;54;7;45;29;5
SV;El Salvador;N/A;N/A;ChIJVwZkWaYnY48RMkiFmOsWmm8;2022-08-31;38;58;15;45;29;4
SV;El Salvador;N/A;N/A;ChIJVwZkWaYnY48RMkiFmOsWmm8;2022-09-01;36;52;8;47;28;3
SV;El Salvador;N/A;N/A;ChIJVwZkWaYnY48RMkiFmOsWmm8;2022-09-02;34;52;7;45;35;3
SV;El Salvador;N/A;N/A;ChIJVwZkWaYnY48RMkiFmOsWmm8;2022-09-03;38;52;4;36;34;4
SV;El Salvador;N/A;N/A;ChIJVwZkWaYnY48RMkiFmOsWmm8;2022-09-04;39;52;13;40;34;4
SV;El Salvador;N/A;N/A;ChIJVwZkWaYnY48RMkiFmOsWmm8;2022-09-05;32;47;8;43;30;4
SV;El Salvador;N/A;N/A;ChIJVwZkWaYnY48RMkiFmOsWmm8;2022-09-06;30;43;4;44;28;4
SV;El Salvador;N/A;N/A;ChIJVwZkWaYnY48RMkiFmOsWmm8;2022-09-07;33;46;26;46;30;3
SV;El Salvador;N/A;N/A;ChIJVwZkWaYnY48RMkiFmOsWmm8;2022-09-08;30;42;10;42;29;5
SV;El Salvador;N/A;N/A;ChIJVwZkWaYnY48RMkiFmOsWmm8;2022-09-09;31;47;8;41;38;3
SV;El Salvador;N/A;N/A;ChIJVwZkWaYnY48RMkiFmOsWmm8;2022-09-10;31;44;0;31;35;5
SV;El Salvador;N/A;N/A;ChIJVwZkWaYnY48RMkiFmOsWmm8;2022-09-11;27;42;3;31;34;6
SV;El Salvador;N/A;N/A;ChIJVwZkWaYnY48RMkiFmOsWmm8;2022-09-12;31;45;8;45;34;4
SV;El Salvador;N/A;N/A;ChIJVwZkWaYnY48RMkiFmOsWmm8;2022-09-13;29;42;4;41;30;4
SV;El Salvador;N/A;N/A;ChIJVwZkWaYnY48RMkiFmOsWmm8;2022-09-14;42;57;23;49;30;0
SV;El Salvador;N/A;N/A;ChIJVwZkWaYnY48RMkiFmOsWmm8;2022-09-15;33;49;35;16;-49;17
SV;El Salvador;N/A;N/A;ChIJVwZkWaYnY48RMkiFmOsWmm8;2022-09-16;27;55;0;17;-27;16
SV;El Salvador;N/A;N/A;ChIJVwZkWaYnY48RMkiFmOsWmm8;2022-09-17;31;45;2;32;29;5
SV;El Salvador;N/A;N/A;ChIJVwZkWaYnY48RMkiFmOsWmm8;2022-09-18;30;45;9;35;31;4
SV;El Salvador;N/A;N/A;ChIJVwZkWaYnY48RMkiFmOsWmm8;2022-09-19;27;43;3;45;29;4
SV;El Salvador;N/A;N/A;ChIJVwZkWaYnY48RMkiFmOsWmm8;2022-09-20;29;44;4;44;27;4
SV;El Salvador;N/A;N/A;ChIJVwZkWaYnY48RMkiFmOsWmm8;2022-09-21;32;47;13;41;27;4
SV;El Salvador;N/A;N/A;ChIJVwZkWaYnY48RMkiFmOsWmm8;2022-09-22;30;44;4;42;25;5
SV;El Salvador;N/A;N/A;ChIJVwZkWaYnY48RMkiFmOsWmm8;2022-09-23;30;48;-1;33;21;7
SV;El Salvador;N/A;N/A;ChIJVwZkWaYnY48RMkiFmOsWmm8;2022-09-24;33;46;-1;32;32;5
SV;El Salvador;N/A;N/A;ChIJVwZkWaYnY48RMkiFmOsWmm8;2022-09-25;35;49;7;35;32;5
SV;El Salvador;N/A;N/A;ChIJVwZkWaYnY48RMkiFmOsWmm8;2022-09-26;31;46;6;44;29;5
SV;El Salvador;N/A;N/A;ChIJVwZkWaYnY48RMkiFmOsWmm8;2022-09-27;32;45;5;45;28;4
SV;El Salvador;N/A;N/A;ChIJVwZkWaYnY48RMkiFmOsWmm8;2022-09-28;33;46;18;45;28;3
SV;El Salvador;N/A;N/A;ChIJVwZkWaYnY48RMkiFmOsWmm8;2022-09-29;37;49;12;47;29;3
SV;El Salvador;N/A;N/A;ChIJVwZkWaYnY48RMkiFmOsWmm8;2022-09-30;44;63;13;45;37;1
SV;El Salvador;N/A;N/A;ChIJVwZkWaYnY48RMkiFmOsWmm8;2022-10-01;46;59;6;43;35;2
SV;El Salvador;N/A;N/A;ChIJVwZkWaYnY48RMkiFmOsWmm8;2022-10-02;43;60;10;41;34;3
SV;El Salvador;N/A;N/A;ChIJVwZkWaYnY48RMkiFmOsWmm8;2022-10-03;37;54;8;48;32;3
SV;El Salvador;N/A;N/A;ChIJVwZkWaYnY48RMkiFmOsWmm8;2022-10-04;36;52;10;49;30;3
SV;El Salvador;N/A;N/A;ChIJVwZkWaYnY48RMkiFmOsWmm8;2022-10-05;35;50;19;47;30;3
SV;El Salvador;N/A;N/A;ChIJVwZkWaYnY48RMkiFmOsWmm8;2022-10-06;34;47;12;45;31;3
SV;El Salvador;N/A;N/A;ChIJVwZkWaYnY48RMkiFmOsWmm8;2022-10-07;33;48;10;43;36;2
SV;El Salvador;N/A;N/A;ChIJVwZkWaYnY48RMkiFmOsWmm8;2022-10-08;34;47;3;36;36;3
SV;El Salvador;N/A;N/A;ChIJVwZkWaYnY48RMkiFmOsWmm8;2022-10-09;13;37;-15;21;32;8
SV;El Salvador;N/A;N/A;ChIJVwZkWaYnY48RMkiFmOsWmm8;2022-10-10;-24;-3;-38;-10;-20;25
SV;El Salvador;N/A;N/A;ChIJVwZkWaYnY48RMkiFmOsWmm8;2022-10-11;23;42;-5;22;9;11
SV;El Salvador;N/A;N/A;ChIJVwZkWaYnY48RMkiFmOsWmm8;2022-10-12;29;43;13;38;28;4
SV;El Salvador;N/A;N/A;ChIJVwZkWaYnY48RMkiFmOsWmm8;2022-10-13;32;43;12;38;29;4
SV;El Salvador;N/A;N/A;ChIJVwZkWaYnY48RMkiFmOsWmm8;2022-10-14;36;53;10;40;36;2
SV;El Salvador;N/A;N/A;ChIJVwZkWaYnY48RMkiFmOsWmm8;2022-10-15;41;56;4;38;37;2
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-01-01;70;-10;76;-46;-51;4
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-01-02;64;0;51;0;2;0
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-01-03;0;0;37;0;1;0
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-01-04;0;0;43;0;3;1
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-01-05;0;0;57;0;8;0
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-01-06;0;0;56;0;4;1
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-01-07;51;0;33;0;16;0
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-01-08;48;0;22;0;12;1
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-01-09;32;0;23;0;15;0
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-01-10;0;0;36;0;10;0
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-01-11;0;0;38;0;9;0
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-01-12;0;0;49;0;8;2
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-01-13;0;0;47;0;7;2
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-01-14;56;0;33;0;17;3
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-01-15;55;0;22;0;14;2
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-01-16;33;0;17;0;18;0
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-01-17;0;0;36;0;9;3
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-01-18;0;0;32;0;11;2
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-01-19;0;0;45;0;8;4
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-01-20;0;0;41;0;7;5
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-01-21;56;0;33;0;17;5
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-01-22;48;0;18;0;14;4
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-01-23;25;0;10;0;21;0
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-01-24;0;0;30;0;9;5
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-01-25;0;0;32;0;9;4
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-01-26;0;0;42;0;8;5
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-01-27;0;0;41;0;8;5
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-01-28;54;0;33;0;16;5
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-01-29;48;0;12;0;14;4
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-01-30;30;0;11;0;18;0
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-01-31;0;0;34;0;13;3
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-02-01;0;0;38;0;12;4
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-02-02;0;0;41;0;15;4
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-02-03;51;0;38;0;11;5
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-02-04;51;0;33;0;23;3
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-02-05;49;0;17;0;15;6
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-02-06;31;0;16;0;24;0
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-02-07;0;0;33;0;12;3
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-02-08;0;0;38;0;13;3
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-02-09;0;0;42;0;16;4
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-02-10;50;0;43;0;15;6
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-02-11;54;0;33;0;24;3
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-02-12;51;0;22;0;15;4
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-02-13;34;0;15;0;20;0
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-02-14;0;0;44;0;20;1
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-02-15;0;0;37;0;18;3
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-02-16;0;0;42;0;19;2
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-02-17;0;0;52;0;20;2
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-02-18;54;0;42;0;26;1
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-02-19;50;0;41;0;21;2
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-02-20;33;0;19;0;26;0
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-02-21;0;0;36;0;23;2
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-02-22;0;0;46;0;19;2
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-02-23;0;0;42;0;21;3
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-02-24;51;0;50;0;19;3
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-02-25;54;0;35;0;22;3
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-02-26;59;0;36;0;19;1
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-02-27;39;0;32;0;27;0
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-02-28;0;0;41;0;17;3
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-03-01;0;0;47;0;25;3
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-03-02;0;0;65;0;26;1
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-03-03;0;0;55;0;25;3
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-03-04;63;0;48;0;38;3
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-03-05;57;0;39;0;20;5
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-03-06;33;0;26;0;26;0
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-03-07;0;0;38;0;28;6
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-03-08;0;0;47;0;30;6
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-03-09;0;0;53;0;28;7
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-03-10;0;0;63;0;29;9
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-03-11;61;0;61;0;35;8
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-03-12;53;0;39;0;25;9
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-03-13;38;0;29;0;32;0
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-03-14;0;0;54;0;33;8
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-03-15;0;0;47;0;35;9
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-03-16;0;0;70;0;32;7
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-03-17;0;0;67;0;31;8
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-03-18;67;0;59;0;40;6
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-03-19;61;0;44;0;24;7
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-03-20;40;0;36;0;26;0
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-03-21;0;0;60;0;34;7
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-03-22;0;0;72;0;35;7
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-03-23;0;0;72;0;32;6
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-03-24;0;0;61;0;33;8
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-03-25;61;0;60;0;41;6
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-03-26;61;0;38;0;26;9
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-03-27;30;0;34;0;27;0
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-03-28;0;0;43;0;34;10
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-03-29;0;0;49;0;35;9
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-03-30;0;0;54;0;33;8
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-03-31;0;0;56;0;35;8
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-04-01;61;0;45;0;44;7
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-04-02;47;0;30;0;26;9
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-04-03;34;0;21;0;29;0
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-04-04;0;0;44;0;35;7
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-04-05;0;0;59;0;36;7
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-04-06;0;0;66;0;32;7
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-04-07;0;0;58;0;31;8
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-04-08;63;0;58;0;42;7
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-04-09;62;0;38;0;28;7
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-04-10;55;0;47;0;32;0
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-04-11;0;0;89;0;1;12
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-04-12;0;0;109;0;-2;10
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-04-13;0;0;157;0;-6;9
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-04-14;0;0;0;0;-28;13
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-04-15;0;0;199;0;-42;18
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-04-16;96;0;114;0;-31;13
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-04-17;46;0;50;0;13;0
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-04-18;0;0;49;0;2;13
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-04-19;0;0;54;0;35;8
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-04-20;0;0;61;0;34;7
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-04-21;0;0;54;0;34;8
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-04-22;56;0;40;0;43;8
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-04-23;47;0;26;0;27;9
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-04-24;44;0;23;0;33;0
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-04-25;0;0;45;0;37;8
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-04-26;0;0;51;0;36;8
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-04-27;0;0;60;0;35;7
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-04-28;0;0;52;0;35;8
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-04-29;56;0;43;0;40;6
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-04-30;61;0;31;0;28;7
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-05-01;44;0;29;0;23;0
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-05-02;0;0;49;0;36;7
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-05-03;0;0;50;0;38;8
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-05-04;0;0;50;0;36;9
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-05-05;0;0;51;0;34;7
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-05-06;55;0;35;0;43;7
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-05-07;57;0;25;0;24;8
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-05-08;43;0;17;0;28;0
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-05-09;0;0;58;0;32;7
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-05-10;0;0;98;0;-24;13
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-05-11;0;0;59;0;36;5
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-05-12;0;0;58;0;35;8
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-05-13;55;0;49;0;45;7
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-05-14;56;0;35;0;24;8
SV;El Salvador;Ahuachapán Department;SV-AH;ChIJT534gkiUYo8R7R2nffhF7Zc;2022-05-15;37;0;33;0;32;0
